STRD_YR_CD,STRD_QTR_CD,ADSTRD_CD,ADSTRD_CD_NM,TOTL_RCTM_PUL_CNT,MALE_RCTM_PUL_CNT,FMLE_RCTM_PUL_CNT,AGRDE_10_RCTM_PUL_CNT,AGRDE_20_RCTM_PUL_CNT,AGRDE_30_RCTM_PUL_CNT,AGRDE_40_RCTM_PUL_CNT,AGRDE_50_RCTM_PUL_CNT,AGRDE_60_ABOVE_RCTM_PUL_CNT,MALE_AGRDE_10_RCTM_PUL_CNT,MALE_AGRDE_20_RCTM_PUL_CNT,MALE_AGRDE_30_RCTM_PUL_CNT,MALE_AGRDE_40_RCTM_PUL_CNT,MALE_AGRDE_50_RCTM_PUL_CNT,MALE_AGRDE_60_ABOVE_RCTM_PUL_CNT,FMLE_AGRDE_10_RCTM_PUL_CNT,FMLE_AGRDE_20_RCTM_PUL_CNT,FMLE_AGRDE_30_RCTM_PUL_CNT,FMLE_AGRDE_40_RCTM_PUL_CNT,FMLE_AGRDE_50_RCTM_PUL_CNT,FMLE_AGRDE_60_ABOVE_RCTM_PUL_CNT,AREA_DIMS
2020,1,11620735,대학동,3077,2250,827,3,433,739,863,742,297,1,256,500,673,587,233,2,177,239,190,155,64,8107585
2020,1,11620745,삼성동,1795,991,804,9,195,365,476,476,274,2,83,180,251,260,215,7,112,185,225,216,59,2591742
2020,1,11620765,미성동,3689,2177,1512,28,364,650,866,953,828,22,226,379,483,494,573,6,138,271,383,459,255,1355300
2020,1,11620775,난곡동,1481,807,674,0,165,296,361,425,234,0,68,153,180,237,169,0,97,143,181,188,65,982294
2020,1,11650510,서초1동,47386,26528,20858,101,9928,12282,10432,11564,3079,39,3558,6616,6055,8015,2245,62,6370,5666,4377,3549,834,1383210
2020,1,11650520,서초2동,67858,45080,22778,159,14201,22383,16994,10387,3734,54,7752,15121,11691,7781,2681,105,6449,7262,5303,2606,1053,1229759
2020,1,11650530,서초3동,68236,40512,27724,193,11708,20440,17471,12437,5987,88,4953,11908,11177,8110,4276,105,6755,8532,6294,4327,1711,3027494
2020,1,11650531,서초4동,37488,21433,16055,138,7320,11471,9418,6641,2500,63,2783,6553,6110,4162,1762,75,4537,4918,3308,2479,738,882770
2020,1,11650540,잠원동,16302,9442,6860,68,3397,4796,4022,2503,1516,36,1340,2803,2667,1569,1027,32,2057,1993,1355,934,489,1840832
2020,1,11650550,반포본동,24429,13311,11118,37,4041,8064,6985,4177,1125,22,1479,4403,3916,2614,877,15,2562,3661,3069,1563,248,1491264
2020,1,11650560,반포1동,7332,4498,2834,9,1338,2420,1829,1125,611,2,633,1581,1213,625,444,7,705,839,616,500,167,1000549
2020,1,11650570,반포2동,9861,5872,3989,18,1652,3059,2563,1656,913,10,723,1849,1650,999,641,8,929,1210,913,657,272,1258050
2020,1,11650580,반포3동,8635,4814,3821,20,1366,2193,1912,1729,1415,7,577,1294,1265,1001,670,13,789,899,647,728,745,1325140
2020,1,11650581,반포4동,94553,83429,11124,80,9468,20026,25473,35176,4330,34,7183,16668,22606,33432,3506,46,2285,3358,2867,1744,824,1416005
2020,1,11650590,방배본동,28397,15767,12630,120,5297,7354,7563,5064,2999,82,1807,3863,4422,3292,2301,38,3490,3491,3141,1772,698,660469
2020,1,11650600,방배1동,19003,12553,6450,92,3748,5826,4604,3465,1268,61,1778,3553,3393,2828,940,31,1970,2273,1211,637,328,691215
2020,1,11650610,방배2동,16805,8184,8621,37,2831,4294,4601,3237,1805,8,985,1931,2132,1909,1219,29,1846,2363,2469,1328,586,1901725
2020,1,11650620,방배3동,17809,11648,6161,114,2781,5297,4805,2896,1916,37,1413,3322,3453,1995,1428,77,1368,1975,1352,901,488,2411856
2020,1,11650621,방배4동,21837,13492,8345,61,3771,6017,5424,4166,2398,27,1599,3546,3678,2918,1724,34,2172,2471,1746,1248,674,954529
2020,1,11650651,양재1동,33395,21554,11841,445,7793,9217,7561,4987,3392,215,3960,6187,5334,3319,2539,230,3833,3030,2227,1668,853,5711370
2020,1,11650652,양재2동,43401,32515,10886,106,5761,10598,12175,11422,3339,59,3488,7792,9341,9309,2526,47,2273,2806,2834,2113,813,7516954
2020,1,11650660,내곡동,14211,9232,4979,62,2050,2934,2992,3044,3129,53,1454,2116,2049,1745,1815,9,596,818,943,1299,1314,13190710
2020,1,11680510,신사동,27942,16647,11295,98,5802,8429,7084,4252,2277,41,2251,5152,4743,2778,1682,57,3551,3277,2341,1474,595,1736994
2020,1,11680521,논현1동,41576,24313,17263,162,10856,12491,8831,5739,3497,68,4624,7421,5950,3705,2545,94,6232,5070,2881,2034,952,1254345
2020,1,11680531,논현2동,55372,35328,20044,151,10602,16012,13330,8967,6310,47,4602,9575,9465,6803,4836,104,6000,6437,3865,2164,1474,1445565
2020,1,11680545,압구정동,44490,25047,19443,256,9903,13905,10212,6655,3559,102,3671,7810,6873,4381,2210,154,6232,6095,3339,2274,1349,2520945
2020,1,11680565,청담동,57122,32691,24431,172,11877,18886,14178,8558,3451,72,4465,10782,9320,5650,2402,100,7412,8104,4858,2908,1049,2384707
2020,1,11680580,삼성1동,130157,87840,42317,310,26223,39031,34864,23107,6622,153,14094,25801,25719,18114,3959,157,12129,13230,9145,4993,2663,1926134
2020,1,11680590,삼성2동,62165,35711,26454,150,12530,20151,15787,8793,4754,61,5197,11854,10528,4946,3125,89,7333,8297,5259,3847,1629,1247821
2020,1,11680600,대치1동,20053,10683,9370,37,3668,6545,4998,3118,1687,15,1378,3248,2827,1994,1221,22,2290,3297,2171,1124,466,795761
2020,1,11680610,대치2동,92377,51697,40680,530,16781,25425,21288,17434,10919,232,7729,15578,13694,8997,5467,298,9052,9847,7594,8437,5452,2043875
2020,1,11680630,대치4동,33305,20468,12837,149,5336,9904,9047,5656,3213,21,2296,5995,6187,3965,2004,128,3040,3909,2860,1691,1209,717795
2020,1,11680640,역삼1동,170825,101049,69776,494,34443,51961,43997,29792,10138,189,16474,32429,28719,16126,7112,305,17969,19532,15278,13666,3026,2360116
2020,1,11680650,역삼2동,51209,30365,20844,208,11790,14220,12162,9047,3782,85,5685,9112,8095,4730,2658,123,6105,5108,4067,4317,1124,1127531
2020,1,11680655,도곡1동,40888,28978,11910,97,6985,9515,11398,10350,2543,71,3545,6237,8574,8481,2070,26,3440,3278,2824,1869,473,1022697
2020,1,11680656,도곡2동,192577,131699,60878,923,36796,75687,55314,19948,3909,583,19659,51843,42526,14511,2577,340,17137,23844,12788,5437,1332,1025651
2020,1,11680660,개포1동,15275,9460,5815,73,2307,3850,3864,3409,1772,30,1198,2213,2559,2200,1260,43,1109,1637,1305,1209,512,973078
2020,1,11680670,개포2동,12591,8055,4536,36,2224,3720,3187,2157,1267,14,984,2288,2301,1496,972,22,1240,1432,886,661,295,2371826
2020,1,11680690,개포4동,8809,6333,2476,21,1063,1992,2481,2105,1147,9,526,1333,1880,1637,948,12,537,659,601,468,199,1561449
2020,1,11680700,세곡동,1534,879,655,10,124,276,310,436,378,5,55,140,178,256,245,5,69,136,132,180,133,5894759
2020,1,11680720,일원본동,36779,20548,16231,181,9454,10978,8976,5878,1312,82,3541,6120,5771,4133,901,99,5913,4858,3205,1745,411,2381558
2020,1,11680730,일원1동,2518,1370,1148,4,343,476,566,543,586,2,149,251,293,284,391,2,194,225,273,259,195,947888
2020,1,11680740,일원2동,5600,3682,1918,17,832,1447,1587,1319,398,5,407,891,1091,992,296,12,425,556,496,327,102,1043911
2020,1,11680750,수서동,18037,9516,8521,27,2570,4859,4850,3583,2148,15,1151,2611,2544,1902,1293,12,1419,2248,2306,1681,855,1648393
2020,1,11710510,풍납1동,1718,964,754,1,228,386,435,451,217,1,120,208,229,240,166,0,108,178,206,211,51,1057487
2020,1,11710520,풍납2동,23596,11568,12028,3,5113,8054,5886,3553,987,0,1384,4183,3091,2173,737,3,3729,3871,2795,1380,250,1999222
2020,1,11710531,거여1동,3835,2832,1003,11,951,1067,919,530,357,9,659,841,701,364,258,2,292,226,218,166,99,512307
2020,1,11710532,거여2동,2949,1521,1428,13,377,486,723,876,474,6,209,286,369,392,259,7,168,200,354,484,215,510046
2020,1,11710540,마천1동,944,462,482,2,112,200,269,244,117,1,46,98,125,114,78,1,66,102,144,130,39,504704
2020,1,11710550,마천2동,2595,1638,957,1,262,600,708,658,366,0,155,375,407,397,304,1,107,225,301,261,62,936181
2020,1,11710561,방이1동,9129,6671,2458,30,952,1771,2392,2432,1552,19,450,1125,1786,1953,1338,11,502,646,606,479,214,581968
2020,1,11710562,방이2동,24911,14324,10587,53,4019,6387,5622,5295,3535,37,2261,4157,3442,2476,1951,16,1758,2230,2180,2819,1584,763928
2020,1,11710566,오륜동,25084,14536,10548,45,4062,7583,6511,5022,1861,14,1636,3946,4187,3325,1428,31,2426,3637,2324,1697,433,3150411
2020,1,11710570,오금동,27453,19222,8231,45,3634,6524,6929,6618,3703,29,2129,4408,5118,5014,2524,16,1505,2116,1811,1604,1179,1691111
2020,1,11710580,송파1동,8660,5413,3247,19,1228,1938,2145,1877,1453,8,530,1150,1399,1255,1071,11,698,788,746,622,382,683881
2020,1,11710590,송파2동,14196,8974,5222,63,2237,3514,3721,3393,1268,47,1080,2233,2681,2128,805,16,1157,1281,1040,1265,463,636016
2020,1,11710600,석촌동,8870,5856,3014,20,1074,2021,2072,1815,1868,12,607,1458,1402,1073,1304,8,467,563,670,742,564,943819
2020,1,11710610,삼전동,7762,5230,2532,5,936,1763,1740,1549,1769,5,530,1154,1145,951,1445,0,406,609,595,598,324,992437
2020,1,11710620,가락본동,27955,16882,11073,89,3790,6716,6396,5452,5512,37,1813,4194,4281,3158,3399,52,1977,2522,2115,2294,2113,1024764
2020,1,11710631,가락1동,5913,4134,1779,0,404,1101,1627,1695,1086,0,271,843,1198,1111,711,0,133,258,429,584,375,1357317
2020,1,11710632,가락2동,10171,6862,3309,22,1354,2162,2015,1893,2725,16,801,1478,1339,1132,2096,6,553,684,676,761,629,934057
2020,1,11710641,문정1동,34975,27013,7962,17,3178,6528,10070,13196,1986,9,1869,4711,7830,11299,1295,8,1309,1817,2240,1897,691,604321
2020,1,11710642,문정2동,41453,26054,15399,81,5936,12616,12707,7337,2776,36,2842,7120,8712,5617,1727,45,3094,5496,3995,1720,1049,2387651
2020,1,11710646,장지동,6769,4617,2152,13,730,1085,1597,1784,1560,4,406,721,1070,1256,1160,9,324,364,527,528,400,1295680
2020,1,11710647,위례동,1271,1218,53,0,4,80,347,684,156,0,4,78,336,652,148,0,0,2,11,32,8,2626871
2020,1,11710650,잠실본동,9422,6016,3406,45,1284,1797,2201,2088,2007,4,575,1097,1382,1438,1520,41,709,700,819,650,487,1136161
2020,1,11710670,잠실2동,7793,5196,2597,10,1494,2265,2042,1556,426,9,938,1589,1387,1026,247,1,556,676,655,530,179,2886358
2020,1,11710680,잠실3동,21831,14806,7025,108,3990,5469,5434,4132,2698,48,2079,3783,4024,2965,1907,60,1911,1686,1410,1167,791,1506573
2020,1,11710690,잠실4동,9652,7756,1896,42,1285,3032,2803,2051,439,18,925,2493,2310,1675,335,24,360,539,493,376,104,838370
2020,1,11710710,잠실6동,46691,24881,21810,93,7429,12391,13316,11902,1560,29,3439,7617,7686,4936,1174,64,3990,4774,5630,6966,386,1403041
2020,1,11710720,잠실7동,14130,6338,7792,52,1984,2775,3999,4487,833,31,995,1820,1888,1074,530,21,989,955,2111,3413,303,675008
2020,1,11740515,강일동,1357,886,471,0,196,292,374,333,162,0,98,199,237,215,137,0,98,93,137,118,25,3722759
2020,1,11740520,상일동,3611,1827,1784,6,521,804,899,953,428,2,177,402,542,432,272,4,344,402,357,521,156,1801282
2020,1,11740530,명일1동,4220,2357,1863,9,623,1131,1061,762,634,4,293,679,693,390,298,5,330,452,368,372,336,630284
2020,1,11740540,명일2동,2874,1969,905,5,337,819,768,610,335,3,172,581,558,393,262,2,165,238,210,217,73,920946
2020,1,11740550,고덕1동,2188,1136,1052,0,240,487,569,526,366,0,108,271,280,241,236,0,132,216,289,285,130,1906565
2020,1,11740560,고덕2동,1985,1260,725,0,118,259,426,694,488,0,27,115,243,481,394,0,91,144,183,213,94,2408099
2020,1,11740570,암사1동,3940,2413,1527,6,504,843,830,791,966,2,246,550,529,537,549,4,258,293,301,254,417,738366
2020,1,11740580,암사2동,2638,964,1674,3,269,441,620,793,512,3,97,204,251,229,180,0,172,237,369,564,332,2337773
2020,1,11740590,암사3동,3192,1912,1280,6,286,449,571,829,1051,3,146,269,312,478,704,3,140,180,259,351,347,1843902
2020,1,11740600,천호1동,2450,1407,1043,6,246,461,597,573,567,1,100,239,304,336,427,5,146,222,293,237,140,669571
2020,1,11740610,천호2동,3817,1970,1847,14,484,802,933,884,700,8,199,378,464,440,481,6,285,424,469,444,219,1828343
2020,1,11740620,천호3동,2763,1566,1197,3,170,305,475,502,1308,3,64,139,236,255,869,0,106,166,239,247,439,569450
2020,1,11740640,성내1동,17072,11605,5467,42,2020,3567,3667,4407,3369,17,1169,2225,2403,3188,2603,25,851,1342,1264,1219,766,658437
2020,1,11740650,성내2동,2304,1410,894,7,391,474,511,467,454,3,252,290,298,287,280,4,139,184,213,180,174,624632
2020,1,11740660,성내3동,4641,2789,1852,15,658,1034,1162,962,810,13,344,656,703,541,532,2,314,378,459,421,278,641973
2020,1,11740685,길동,9468,4805,4663,25,1369,1886,2128,2298,1762,15,541,1001,1136,1055,1057,10,828,885,992,1243,705,1590598
2020,1,11740690,둔촌1동,1519,845,674,2,191,367,379,391,189,2,92,205,217,206,123,0,99,162,162,185,66,897261
2020,1,11740700,둔촌2동,4961,2239,2722,4,946,1293,1058,1026,634,2,281,537,526,489,404,2,665,756,532,537,230,1592001
2020,2,11110515,청운효자동,10599,6822,3777,64,1923,3056,2946,1868,742,7,840,1920,2194,1349,512,57,1083,1136,752,519,230,2429899
2020,2,11110530,사직동,47644,29862,17782,54,6289,13458,14357,9444,4042,14,2631,8297,9837,6598,2485,40,3658,5161,4520,2846,1557,1161995
2020,2,11110540,삼청동,5857,4746,1111,3,726,1549,1816,1379,384,0,460,1187,1542,1228,329,3,266,362,274,151,55,1391632
2020,2,11110550,부암동,4115,2286,1829,8,695,1179,1099,798,336,3,287,651,630,483,232,5,408,528,469,315,104,2221363
2020,2,11110560,평창동,23179,12994,10185,45,2878,6197,7579,5016,1464,18,1373,3171,4476,3013,943,27,1505,3026,3103,2003,521,8346900
2020,2,11110570,무악동,608,169,439,7,168,169,147,80,37,6,35,32,47,26,23,1,133,137,100,54,14,453220
2020,2,11110580,교남동,1054,573,481,3,120,303,288,205,135,1,41,130,160,137,104,2,79,173,128,68,31,355267
2020,2,11110600,가회동,11733,8734,2999,7,1263,4028,3520,2203,712,6,655,2966,2751,1812,544,1,608,1062,769,391,168,565302
2020,2,11110615,종로1.2.3.4가동,97454,53688,43766,1427,19757,29600,26670,15289,4711,620,8610,14863,15621,10764,3210,807,11147,14737,11049,4525,1501,2430999
2020,2,11110630,종로5.6가동,15586,9736,5850,407,3611,4483,3824,2368,893,114,1498,2890,2796,1818,620,293,2113,1593,1028,550,273,599631
2020,2,11110640,이화동,4320,2233,2087,13,799,1250,969,716,573,6,257,580,533,450,407,7,542,670,436,266,166,747067
2020,2,11110650,혜화동,7583,3906,3677,30,1099,1842,1968,1690,954,22,380,887,1092,962,563,8,719,955,876,728,391,1161303
2020,2,11110670,창신1동,1307,566,741,1,117,231,397,315,246,0,47,88,128,140,163,1,70,143,269,175,83,297271
2020,2,11110680,창신2동,344,116,228,0,22,40,89,116,77,0,4,11,32,39,30,0,18,29,57,77,47,257188
2020,2,11110690,창신3동,300,142,158,1,38,80,74,78,29,0,14,34,35,41,18,1,24,46,39,37,11,216230
2020,2,11110700,숭인1동,460,210,250,1,87,99,102,101,70,0,16,42,51,53,48,1,71,57,51,48,22,236777
2020,2,11110710,숭인2동,1942,998,944,9,288,341,456,464,384,5,89,162,255,278,209,4,199,179,201,186,175,359384
2020,2,11140520,소공동,77621,41235,36386,404,22462,24512,17089,10256,2898,116,7299,12197,12188,7499,1936,288,15163,12315,4901,2757,962,918284
2020,2,11140540,회현동,58707,36279,22428,199,10994,20697,16048,8525,2244,68,5132,12355,10455,6703,1566,131,5862,8342,5593,1822,678,909465
2020,2,11140550,명동,72842,42181,30661,107,11893,24543,19765,12940,3594,41,4759,12660,12746,9546,2429,66,7134,11883,7019,3394,1165,993909
2020,2,11140570,필동,17326,8138,9188,41,2496,4382,5347,3778,1282,16,842,2168,2509,1776,827,25,1654,2214,2838,2002,455,1458582
2020,2,11140580,장충동,10399,5498,4901,51,2383,2853,2690,1978,444,13,839,1601,1603,1139,303,38,1544,1252,1087,839,141,1013897
2020,2,11140590,광희동,42563,21211,21352,438,12212,11223,8738,6741,3211,189,5938,6528,5063,2291,1202,249,6274,4695,3675,4450,2009,745387
2020,2,11140605,을지로동,15876,8638,7238,70,3840,3857,3445,2740,1924,17,1004,2126,2236,1904,1351,53,2836,1731,1209,836,573,612013
2020,2,11140615,신당동,3199,1726,1473,33,894,680,608,585,399,13,401,354,314,373,271,20,493,326,294,212,128,536647
2020,2,11140625,다산동,6567,4125,2442,12,1165,2090,1574,1149,577,3,481,1432,1099,702,408,9,684,658,475,447,169,532721
2020,2,11140635,약수동,17658,6830,10828,51,2837,6596,4891,2424,859,11,862,2322,1622,1389,624,40,1975,4274,3269,1035,235,509395
2020,2,11140645,청구동,3104,1714,1390,6,455,830,727,664,422,3,157,432,465,413,244,3,298,398,262,251,178,345114
2020,2,11140650,신당5동,888,481,407,5,105,180,211,194,193,5,47,80,109,105,135,0,58,100,102,89,58,310367
2020,2,11140665,동화동,1515,690,825,2,239,367,399,321,187,1,62,130,194,177,126,1,177,237,205,144,61,330049
2020,2,11140670,황학동,1714,1102,612,1,271,455,422,342,223,1,157,285,265,225,169,0,114,170,157,117,54,327694
2020,2,11140680,중림동,4348,2429,1919,3,913,1392,1134,599,307,2,420,754,630,399,224,1,493,638,504,200,83,487576
2020,2,11170510,후암동,2324,1371,953,9,361,509,641,516,288,7,137,304,418,306,199,2,224,205,223,210,89,868399
2020,2,11170520,용산2가동,1797,1267,530,0,151,298,628,604,116,0,59,164,490,473,81,0,92,134,138,131,35,2047347
2020,2,11170530,남영동,19806,8350,11456,186,7630,4738,3864,2594,794,21,1419,2647,2276,1392,595,165,6211,2091,1588,1202,199,735947
2020,2,11170555,청파동,6199,3155,3044,15,1161,1691,1313,1125,894,9,352,717,729,683,665,6,809,974,584,442,229,867676
2020,2,11170560,원효로1동,4597,3132,1465,20,705,1238,1205,843,586,11,419,888,836,575,403,9,286,350,369,268,183,589294
2020,2,11170570,원효로2동,4689,3358,1331,18,748,1416,1292,749,466,8,427,1010,992,554,367,10,321,406,300,195,99,915567
2020,2,11170580,효창동,1650,938,712,3,218,413,465,364,187,2,103,244,278,184,127,1,115,169,187,180,60,470670
2020,2,11170590,용문동,2704,1564,1140,11,527,731,738,502,195,7,221,429,436,337,134,4,306,302,302,165,61,289284
2020,2,11170625,한강로동,46798,23081,23717,183,9588,14660,13381,6834,2152,87,3903,6856,6645,4163,1427,96,5685,7804,6736,2671,725,3358956
2020,2,11170630,이촌1동,10866,6950,3916,53,1764,2919,3039,2219,872,34,876,1798,2142,1493,607,19,888,1121,897,726,265,2143668
2020,2,11170640,이촌2동,2906,1976,930,8,411,803,858,630,196,3,184,508,647,491,143,5,227,295,211,139,53,1191110
2020,2,11170650,이태원1동,13032,5710,7322,26,3821,5020,2527,1241,397,14,981,2109,1399,905,302,12,2840,2911,1128,336,95,579369
2020,2,11170660,이태원2동,1256,695,561,5,212,404,318,197,120,2,96,223,170,109,95,3,116,181,148,88,25,879018
2020,2,11170685,한남동,41936,30663,11273,135,6886,12388,11001,9626,1900,89,3268,8250,8924,8617,1515,46,3618,4138,2077,1009,385,3198883
2020,2,11170690,서빙고동,14760,9641,5119,37,2594,4320,4488,2356,965,15,1239,2528,3277,1861,721,22,1355,1792,1211,495,244,2198117
2020,2,11170700,보광동,1059,532,527,1,137,225,268,258,170,1,26,109,139,145,112,0,111,116,129,113,58,890496
2020,2,11200520,왕십리2동,1271,739,532,2,178,325,371,275,120,2,86,170,224,171,86,0,92,155,147,104,34,385254
2020,2,11200535,왕십리도선동,5949,2726,3223,23,982,1143,1247,1456,1098,4,341,631,669,614,467,19,641,512,578,842,631,718816
2020,2,11200540,마장동,7683,5451,2232,32,651,1345,1769,2510,1376,28,387,920,1288,1803,1025,4,264,425,481,707,351,1082999
2020,2,11200550,사근동,2650,1837,813,2,159,472,841,788,388,2,59,297,569,596,314,0,100,175,272,192,74,1182945
2020,2,11200560,행당1동,2319,1568,751,1,295,484,585,660,294,0,147,301,407,501,212,1,148,183,178,159,82,552563
2020,2,11200570,행당2동,268,104,164,0,31,57,76,66,38,0,14,23,24,16,27,0,17,34,52,50,11,457197
2020,2,11200580,응봉동,1688,695,993,12,400,449,373,285,169,2,89,156,175,146,127,10,311,293,198,139,42,547736
2020,2,11200590,금호1가동,2304,858,1446,15,272,750,937,260,70,0,88,248,371,102,49,15,184,502,566,158,21,441318
2020,2,11200615,금호2.3가동,697,365,332,0,81,125,162,160,169,0,19,50,81,89,126,0,62,75,81,71,43,638261
2020,2,11200620,금호4가동,1325,788,537,1,151,308,364,321,180,1,56,159,235,201,136,0,95,149,129,120,44,935263
2020,2,11200645,옥수동,4797,1850,2947,5,1224,1430,1087,720,331,0,306,528,505,337,174,5,918,902,582,383,157,1239152
2020,2,11200650,성수1가1동,3598,2239,1359,3,455,758,804,958,620,1,209,469,512,643,405,2,246,289,292,315,215,2248463
2020,2,11200660,성수1가2동,6253,4303,1950,24,1005,1267,1316,1341,1300,15,597,847,852,960,1032,9,408,420,464,381,268,984783
2020,2,11200670,성수2가1동,10042,6355,3687,107,2280,2880,2284,1625,866,57,1033,1862,1557,1147,699,50,1247,1018,727,478,167,1126355
2020,2,11200690,성수2가3동,23863,15312,8551,83,3917,6067,5966,4768,3062,63,2176,4061,4011,2880,2121,20,1741,2006,1955,1888,941,1050781
2020,2,11200720,송정동,1247,754,493,1,181,290,313,250,212,0,88,178,172,148,168,1,93,112,141,102,44,584812
2020,2,11200790,용답동,4708,2845,1863,30,1172,1311,961,753,481,2,511,843,633,476,380,28,661,468,328,277,101,2379362
2020,2,11215710,화양동,2657,1683,974,9,345,425,649,775,454,4,131,230,425,533,360,5,214,195,224,242,94,1124376
2020,2,11215730,군자동,2363,1289,1074,5,295,494,527,536,506,2,119,258,304,283,323,3,176,236,223,253,183,733236
2020,2,11215740,중곡1동,5496,2668,2828,82,1416,1044,1099,1287,568,28,605,563,545,517,410,54,811,481,554,770,158,602769
2020,2,11215750,중곡2동,2814,1604,1210,4,390,568,717,661,474,1,239,330,379,348,307,3,151,238,338,313,167,544807
2020,2,11215760,중곡3동,1489,932,557,4,181,361,396,333,214,0,97,252,232,209,142,4,84,109,164,124,72,600824
2020,2,11215770,중곡4동,5044,2482,2562,6,871,1221,1285,1169,492,4,254,568,628,634,394,2,617,653,657,535,98,2295463
2020,2,11215780,능동,2288,1405,883,7,330,533,589,459,370,3,160,314,371,276,281,4,170,219,218,183,89,1094134
2020,2,11215810,광장동,16633,10092,6541,181,5160,4368,3223,2556,1145,56,2475,2824,2177,1712,848,125,2685,1544,1046,844,297,2889609
2020,2,11215820,자양1동,12360,9726,2634,5,844,1746,3349,5029,1387,5,378,1117,2682,4367,1177,0,466,629,667,662,210,621606
2020,2,11215830,자양2동,5005,3083,1922,20,716,1123,1284,1268,594,12,473,710,764,692,432,8,243,413,520,576,162,1630926
2020,2,11215840,자양3동,3267,2282,985,10,377,720,882,876,402,7,226,459,629,642,319,3,151,261,253,234,83,1145609
